,freq1,sig_all,amp_all,sig_sd,amp_sd
0,0.0,1.4316041149354813e-10,1.0690576821797417e-08,1.6584371222563403e-10,9.31731874102669e-09
1,0.5,1.2330137130975024e-10,7.585919368247561e-08,2.2023576510255552e-10,7.786884133306308e-08
2,1.0,8.136829878694253e-12,4.262605823098604e-08,1.4385425437759793e-10,4.0984898736013523e-08
3,1.5,1.9863536811254906e-11,2.4558235038756015e-08,1.9374244699522478e-10,2.5040424548838592e-08
4,2.0,1.9930341285794618e-10,1.412793980467048e-08,4.166113135880208e-10,1.4532666726700669e-08
5,2.5,1.7752180670553965e-09,8.949961535446481e-09,2.200551798319939e-09,9.485881508259604e-09
6,3.0,9.217664188627526e-09,8.127696324728815e-09,9.142081870308686e-09,8.387647771328769e-09
7,3.5,2.5623762852571393e-08,1.021760545661257e-08,2.54074246203426e-08,1.032848251541558e-08
8,4.0,4.8915582818828615e-08,1.2879724743749546e-08,4.847887481858699e-08,1.2310678710903207e-08
9,4.5,7.672651676676865e-08,1.8101422615258845e-08,7.566476237334639e-08,1.7408232470701014e-08
10,5.0,6.182493600370568e-08,2.0693357209062078e-08,6.1860393376536e-08,2.0196257173872058e-08
11,5.5,4.6089802620126804e-08,2.173254509475772e-08,4.0863977020213545e-08,2.0775203227983958e-08
12,6.0,3.3645403433653255e-08,1.3047280889878495e-08,3.4729226458155574e-08,1.3095290444060898e-08
13,6.5,2.2624024313566233e-08,6.92304408425382e-09,2.211223304051932e-08,6.8047319439970404e-09
14,7.0,1.4390776725943702e-08,2.7326890042018923e-09,1.3767288528679294e-08,2.8449244963304766e-09
15,7.5,8.998258135527358e-09,8.86844469773786e-10,9.93538913570188e-09,9.843007705059733e-10
16,8.0,1.057922309003861e-08,4.451890654035688e-10,1.22579382803798e-08,4.954318139611009e-10
17,8.5,1.6987950486460965e-08,3.40975642176749e-10,1.823483069556205e-08,3.803152824100495e-10
18,9.0,3.268796106805778e-08,3.270711813492702e-10,3.477901433773634e-08,3.4899389872398643e-10
19,9.5,1.2042452833074763e-07,3.482216848958605e-10,1.2635318157577238e-07,3.409533494091331e-10
20,10.0,2.1654981648741e-07,3.5220402349580744e-10,2.1937480225328568e-07,3.282184482612997e-10
21,10.5,5.069942863019555e-08,2.99084594071017e-10,5.015790448308388e-08,2.908030564597526e-10
