,freq1,sig_all,amp_all,sig_sd,amp_sd
0,0.0,1.7190415726520722e-10,1.2218081843544596e-08,2.7369475675486677e-10,1.5872552385612913e-08
1,0.5,1.4738002192997633e-10,1.005618747392361e-07,2.8631604587901414e-10,1.0009102021798234e-07
2,1.0,9.906639743859595e-12,6.608683829344154e-08,9.410646062082747e-11,6.818505768050925e-08
3,1.5,2.400444563762284e-11,3.8305289490701996e-08,1.3403837723393495e-10,4.007485143113921e-08
4,2.0,2.346070379278044e-10,2.1131992724802977e-08,4.0845837695269715e-10,2.269704143505932e-08
5,2.5,2.408422272926376e-09,1.6010368881929223e-08,2.7047087764325046e-09,1.6514565630678633e-08
6,3.0,1.5532591421872147e-08,1.500225754181298e-08,1.5836075587477622e-08,1.5137420141526083e-08
7,3.5,3.8238147148419137e-08,1.3681687648104165e-08,4.0279343788288684e-08,1.492299488069369e-08
8,4.0,7.56488501878511e-08,1.6350753173198984e-08,7.869635476927068e-08,1.701227944861478e-08
9,4.5,1.2556561173662685e-07,2.2206452236563907e-08,1.2990630641730695e-07,2.2396709032333605e-08
10,5.0,9.821280486993956e-08,2.6699426439966614e-08,1.0777018224312803e-07,2.6511455571374354e-08
11,5.5,6.211665587841445e-08,2.707258736230779e-08,6.557431786605511e-08,2.6157388172623957e-08
12,6.0,2.992758556196156e-08,1.6899215641431406e-08,3.249249535375456e-08,1.6434071609822793e-08
13,6.5,2.489482519202512e-08,8.30144743725485e-09,2.54914111852513e-08,8.596086324201884e-09
14,7.0,2.1819381958068935e-08,3.576743008163493e-09,2.318131338485313e-08,3.813115602019618e-09
15,7.5,1.4867293723357194e-08,1.260229819732025e-09,1.624672567094845e-08,1.2952507621605818e-09
16,8.0,1.63839553999564e-08,6.079185997069413e-10,1.7923009865517063e-08,6.787376424104036e-10
17,8.5,3.152544391081019e-08,4.764387719125713e-10,3.244918890579274e-08,5.028822441093391e-10
18,9.0,4.434928944067338e-08,3.827931193309832e-10,4.7762629826366653e-08,4.0859534879591214e-10
19,9.5,1.4145999075914514e-07,3.7083094192801005e-10,1.4701559524030395e-07,3.9364126452503997e-10
20,10.0,2.257289656689582e-07,3.654914813471337e-10,2.251941819194958e-07,3.7480944683974856e-10
21,10.5,5.601797161817064e-08,3.830508840907903e-10,5.5361876258648535e-08,3.7123614697366607e-10
22,11.0,3.294712898192057e-09,3.318369665453593e-10,3.4219855343261036e-09,3.057354839949059e-10
23,11.5,2.132652497445724e-10,2.433834950219109e-10,2.650439511346535e-10,2.3129944052435225e-10
24,12.0,3.1112797164828257e-11,1.9025238027524013e-10,5.177261428887116e-11,1.8939864201030633e-10
25,12.5,1.1187015543577427e-11,1.3646983202606963e-10,2.3894227164910228e-11,1.3535067277002934e-10
26,13.0,8.23261509986052e-12,9.734304528804244e-11,1.5250617444335233e-11,9.924267149621794e-11
27,13.5,6.739207418339059e-12,7.415381748222536e-11,1.177869166233466e-11,7.417544054307352e-11
28,14.0,5.555807387362817e-12,5.901082859090095e-11,9.437537985293733e-12,5.971803085366218e-11
29,14.5,4.761612148695579e-12,4.857454534442709e-11,8.011304644693352e-12,4.9544920108340014e-11
30,15.0,4.094348490760284e-12,4.106170391538597e-11,6.9688920853775186e-12,4.402411530159221e-11
31,15.5,3.5580789716293658e-12,3.921733955720432e-11,5.734066026929836e-12,4.137534539717089e-11
32,16.0,3.1290408888097778e-12,3.667132962795829e-11,5.274523760684636e-12,3.846561017166139e-11
33,16.5,2.7716944049071084e-12,3.415038088238524e-11,4.7732966702798586e-12,3.422014691938867e-11
34,17.0,2.4806828658614127e-12,2.8104224400669277e-11,4.40953585975437e-12,2.7608070494790316e-11
35,17.5,2.2349981748842903e-12,2.33106572959407e-11,3.985766092716969e-12,2.3542064294058497e-11
36,18.0,2.018642665507471e-12,2.0618641585941936e-11,3.574673800939121e-12,2.0313717724484765e-11
37,18.5,1.8440609923194954e-12,1.7107796994803937e-11,3.506643805508952e-12,1.6531073025853503e-11
38,19.0,1.694024245674867e-12,1.3991898443108806e-11,3.137765044629022e-12,1.4202969765109268e-11
39,19.5,1.5612031360290782e-12,1.1982185315039074e-11,3.096161263672488e-12,1.1218442257376548e-11
40,20.0,1.4506731577924888e-12,1.0455792580475282e-11,2.7892213179641488e-12,1.1248139252019881e-11
41,20.5,1.3491272983820838e-12,1.0319126908160723e-11,2.618597858562669e-12,1.046803160771368e-11
42,21.0,1.231788381008496e-12,9.285283797884973e-12,2.5444369349686765e-12,1.0155328634048273e-11
43,21.5,1.1518310926384368e-12,8.574743766494903e-12,2.298209039564946e-12,8.904295729872883e-12
44,22.0,1.077457783563724e-12,7.260525852844579e-12,2.2777273236184544e-12,7.722464158708399e-12
45,22.5,1.0100104938839632e-12,6.498518263155132e-12,2.063360365784509e-12,6.8898091522397874e-12
46,23.0,9.49778323479108e-13,6.392387609895235e-12,2.0836165833481422e-12,6.5529341402411e-12
47,23.5,8.946116521296141e-13,5.687730677122485e-12,1.902755394030051e-12,5.968055556848009e-12
48,24.0,8.44556664076053e-13,4.577378189512067e-12,1.8075743073256408e-12,4.54692664847356e-12
49,24.5,7.988714090711503e-13,4.185993600316178e-12,1.8171597969615311e-12,4.464694908535245e-12
50,25.0,7.569186128726091e-13,3.5576158882676854e-12,1.6514719295865411e-12,3.782434455256912e-12
51,25.5,7.184002282307415e-13,3.4036350020032907e-12,1.6629229001814932e-12,3.650165681347703e-12
52,26.0,6.828895395194284e-13,3.388457864386915e-12,1.4584273476699846e-12,3.5567262675570803e-12
53,26.5,6.50105567084543e-13,3.0541369212067416e-12,1.5062924126995384e-12,3.169969864328294e-12
54,27.0,6.197438532122383e-13,2.5376431787388102e-12,1.4396115907604098e-12,2.8272968919773135e-12
55,27.5,5.91578810351145e-13,2.5284764218845572e-12,1.3745467420907522e-12,2.492315620347823e-12
56,28.0,5.653563496646396e-13,2.3037401622653692e-12,1.2740385504433703e-12,2.4721952429085923e-12
57,28.5,5.409882521551674e-13,2.1642945513924403e-12,1.2409275186402267e-12,2.235215899081605e-12
58,29.0,5.18153157354802e-13,2.2066662305840844e-12,1.259538432792446e-12,2.2467692922547983e-12
59,29.5,4.968062840060019e-13,1.8667528024082975e-12,1.1330796675310668e-12,2.111218572587244e-12
60,30.0,4.769677144404797e-13,1.6704139829659567e-12,1.1772803574164626e-12,2.0090641658240725e-12
61,30.5,4.581726411875421e-13,1.5141185310307145e-12,1.0267146751842767e-12,1.6383596314608912e-12
62,31.0,4.4059671040551314e-13,1.3694436054192604e-12,1.1149859040030092e-12,1.590789401039332e-12
63,31.5,4.240366993918616e-13,1.265599487186346e-12,1.0215158094346755e-12,1.5078785171619994e-12
64,32.0,4.0843989455756856e-13,1.1834289629401953e-12,9.73836921388226e-13,1.4930645888737886e-12
65,32.5,3.93724155054085e-13,1.0929694798425948e-12,9.958988940438886e-13,1.2964748394567246e-12
66,33.0,3.798251360373879e-13,1.0163421289225407e-12,8.915074462630603e-13,1.1812846779717133e-12
67,33.5,3.666787432913799e-13,1.0284198370222619e-12,9.67616282695935e-13,1.0813596403542286e-12
68,34.0,3.5423279468354975e-13,9.748934520418e-13,8.526415308389069e-13,1.0263375492744047e-12
69,34.5,3.4243279815235946e-13,9.720212592905607e-13,8.632108378911395e-13,1.0033377676663213e-12
70,35.0,3.3123723531061915e-13,9.184652050352522e-13,7.970338791129628e-13,9.738381115412332e-13
71,35.5,3.2060386116918224e-13,7.875808430723584e-13,8.051540558410594e-13,8.862630887207202e-13
72,36.0,3.1049430588130684e-13,6.982187033598332e-13,7.938468942071378e-13,8.55967950548942e-13
73,36.5,3.0087289016170586e-13,7.518216187446292e-13,7.198226468645114e-13,8.433175791708697e-13
74,37.0,2.917089593590935e-13,6.205598209261852e-13,7.520202305949106e-13,7.845081384002788e-13
75,37.5,2.8297268494264653e-13,6.179172486132762e-13,6.883905650936492e-13,7.215721525706036e-13
76,38.0,2.746370224574392e-13,5.468880900383165e-13,7.258079783109803e-13,7.34393177222687e-13
77,38.5,2.666776524644354e-13,5.197751270391393e-13,6.697257283312885e-13,6.774213702394666e-13
78,39.0,2.590717451899176e-13,4.901979793584373e-13,6.637889388472549e-13,6.461100293535267e-13
79,39.5,2.5179846580641723e-13,4.859906629670988e-13,6.656808237474054e-13,5.861489870561409e-13
80,40.0,2.4483594017248114e-13,5.186546360144802e-13,6.024065449956139e-13,6.07774078789408e-13
81,40.5,2.38169455798572e-13,4.3593823932341924e-13,6.402532622175395e-13,4.88258188549081e-13
82,41.0,2.3178076988705087e-13,4.159795110761988e-13,5.771611152006781e-13,5.264406567148984e-13
83,41.5,2.256537316821144e-13,4.09385491374324e-13,5.722487292484516e-13,5.153602704085116e-13
84,42.0,2.197744531496584e-13,4.327367368776316e-13,5.809886116862272e-13,4.866011768745323e-13
85,42.5,2.1412941820332137e-13,3.6371648419587014e-13,5.482495782970533e-13,4.4901910243222127e-13
86,43.0,2.0870598841744042e-13,3.4196799723998376e-13,5.388743394028363e-13,4.425061774238123e-13
87,43.5,2.034926858381846e-13,3.1529420835769363e-13,5.165809995616221e-13,4.1984104374633176e-13
88,44.0,1.9847822140436678e-13,3.171108325680112e-13,5.329936497480083e-13,3.8140594387924603e-13
89,44.5,1.9365272861161757e-13,2.9199052209434276e-13,4.94512409054051e-13,3.9340143329846365e-13
