,freq1,sig_all,amp_all,sig_sd,amp_sd
0,0.0,2.205935585596954e-10,1.998947276991665e-08,3.2022464525810255e-10,2.1194500110624844e-08
1,0.5,1.8828157434643282e-10,1.7763974567427507e-07,3.5281638134074943e-10,1.783245917195188e-07
2,1.0,1.2500098435840712e-11,1.059395320016683e-07,1.4297628701955022e-10,1.1132401846561096e-07
3,1.5,2.5542486866419544e-11,4.178539638276581e-08,2.372270198739123e-10,4.3799122751165454e-08
4,2.0,2.5259063249029823e-10,2.3826397172848837e-08,5.596916219065204e-10,2.4475012926713214e-08
5,2.5,2.453444372670939e-09,1.424919976238557e-08,2.8876534404994633e-09,1.4410931881214211e-08
6,3.0,1.64643074235089e-08,1.1253631518124438e-08,1.618374677926688e-08,1.1980584743384159e-08
7,3.5,5.259732043037941e-08,1.0524890338007837e-08,5.204547965176722e-08,1.1322989397105088e-08
8,4.0,1.1415777191628657e-07,1.3454219980433605e-08,1.139695359635089e-07,1.3652056340933226e-08
9,4.5,1.441738216703007e-07,1.7807205893248634e-08,1.4722971332397985e-07,1.8192000305732084e-08
10,5.0,1.2953275837366924e-07,2.039925019006943e-08,1.3633996975993314e-07,2.0158566804748675e-08
11,5.5,8.873750959797431e-08,2.4452476685584496e-08,9.113488870554562e-08,2.3589241813297406e-08
12,6.0,4.143267832669408e-08,1.7706426418653548e-08,4.254917951256775e-08,1.6514489645173493e-08
13,6.5,2.175510846554098e-08,8.116872820075558e-09,2.3630327872942026e-08,7.998918929941207e-09
14,7.0,1.6564476642821716e-08,3.230175466482385e-09,1.925262731636871e-08,3.3301604711023615e-09
15,7.5,1.2165261098534708e-08,1.1803517816125134e-09,1.2906951119838849e-08,1.2182714357107885e-09
16,8.0,1.1049965302830172e-08,4.993042620946225e-10,1.1682908042926766e-08,5.779096532274811e-10
17,8.5,1.75275311587463e-08,3.5602527685213215e-10,1.8333832197388157e-08,4.2264130091894757e-10
18,9.0,2.8388503293737524e-08,3.090229578896172e-10,3.238147662639475e-08,3.4704785946541704e-10
19,9.5,1.1891746790849038e-07,3.4000121846342926e-10,1.233633119789815e-07,3.311017603506106e-10
20,10.0,2.1637220316570725e-07,3.4749931020862324e-10,2.1732229792974067e-07,3.3928204775265147e-10
21,10.5,5.637128546589994e-08,3.04009630553897e-10,5.551223759456702e-08,2.884483765454033e-10
22,11.0,2.6137145442478777e-09,2.647371324879275e-10,2.71881063692411e-09,2.6610826583670787e-10
23,11.5,1.660998036461236e-10,2.333291897307851e-10,2.0691101301943468e-10,2.2619716297474695e-10
24,12.0,2.7661949199699826e-11,1.5820820082280574e-10,4.2138416567863917e-11,1.4933550598949372e-10
25,12.5,1.2147182291467533e-11,1.2431451872029132e-10,1.9155625928856186e-11,1.2190658717014621e-10
26,13.0,9.101042829066127e-12,8.64313486368638e-11,1.3488971005023284e-11,8.122348094044239e-11
27,13.5,7.758151213213503e-12,5.861968374449208e-11,1.0869510432237158e-11,5.923012621746451e-11
28,14.0,6.562638538742715e-12,4.570051880147907e-11,8.795124715125626e-12,4.336127298666691e-11
29,14.5,5.569768109491815e-12,4.0360662550178625e-11,8.544908739723354e-12,3.966566518920876e-11
30,15.0,4.873326052935629e-12,3.8649466307864584e-11,7.1829106236333034e-12,3.8927041946061265e-11
31,15.5,4.273016724428227e-12,3.415178209016195e-11,6.900029432281713e-12,3.467508889181876e-11
32,16.0,3.791126347570378e-12,3.0403836827281274e-11,5.7940321841806795e-12,3.138605110818468e-11
33,16.5,3.3861228021640023e-12,2.959398757296525e-11,5.897911661949493e-12,2.927483386300581e-11
34,17.0,3.049828795927839e-12,2.5629953345099876e-11,5.066957970941879e-12,2.564480958140912e-11
35,17.5,2.7625462313273735e-12,2.15154167782875e-11,4.69140789135459e-12,2.1506692318030226e-11
36,18.0,2.5246226372794187e-12,1.682503846482181e-11,4.600336048421122e-12,1.6455965827092312e-11
37,18.5,2.3052161335660966e-12,1.3895694974855696e-11,4.435012136398365e-12,1.3309344019650535e-11
38,19.0,2.133381659261948e-12,1.2296848926804137e-11,3.9815013324016124e-12,1.175360278658664e-11
39,19.5,1.969997776481277e-12,1.1514448226515685e-11,3.74155832545159e-12,1.0843288426396023e-11
40,20.0,1.8581186230065922e-12,8.116011134417528e-12,3.7419126724349635e-12,8.198914691637049e-12
41,20.5,1.6968733770501946e-12,8.80239946914139e-12,3.2686699506616266e-12,8.722733494490023e-12
42,21.0,1.5832760776644938e-12,8.066337433795205e-12,3.535798430523933e-12,7.861421925438871e-12
43,21.5,1.4815061363192292e-12,6.941131779221981e-12,2.913730898323662e-12,7.34442152255405e-12
44,22.0,1.3901790609657818e-12,6.267864820912931e-12,3.3234659512829303e-12,6.064483460437259e-12
45,22.5,1.3082776525716803e-12,5.4687371920964076e-12,2.700305895860791e-12,5.7304285969380345e-12
46,23.0,1.233079475148713e-12,5.2647761473787574e-12,2.852656582103973e-12,5.208760035111092e-12
47,23.5,1.1650337060937102e-12,4.72833332411218e-12,2.605847454749764e-12,4.819180902841036e-12
48,24.0,1.102748491243064e-12,4.492595910409196e-12,2.3372500600985097e-12,4.259541938780913e-12
49,24.5,1.045546956354074e-12,3.8774135292803876e-12,2.4424773814257672e-12,3.753157798990371e-12
50,25.0,9.92996732455393e-13,3.4998463905964717e-12,2.2652537843897436e-12,3.4568987255311037e-12
51,25.5,9.444968209520578e-13,2.7187330107723963e-12,2.2360415381758755e-12,2.9932152183532606e-12
52,26.0,8.996615051327458e-13,2.7510654828200077e-12,2.0018145089248185e-12,2.7706305485693497e-12
53,26.5,8.581402288950559e-13,2.539136540051306e-12,2.014710855821133e-12,2.408953373220102e-12
54,27.0,8.195594643848713e-13,2.2590659069743508e-12,1.885443105417635e-12,2.4688618818246887e-12
55,27.5,7.836504379723799e-13,2.3213744560655438e-12,1.9773342230694195e-12,2.225225966136325e-12
56,28.0,7.501550826935789e-13,2.073307378271977e-12,1.7906194743462844e-12,2.1952803986750022e-12
57,28.5,7.189017560752798e-13,1.9219659635673613e-12,1.6370323918054437e-12,1.8966211388180936e-12
58,29.0,6.896456496478913e-13,1.898829792456075e-12,1.743823404745951e-12,1.9053787225136887e-12
59,29.5,6.621673229928126e-13,1.5900185623779544e-12,1.6919940070575894e-12,1.7828646789549872e-12
60,30.0,6.364449972427301e-13,1.5561829068093522e-12,1.5119751171387247e-12,1.6236394251568269e-12
61,30.5,6.122845583613013e-13,1.4317138317474287e-12,1.4525645186771189e-12,1.4041990006118495e-12
62,31.0,5.894157848393077e-13,1.1641044760174885e-12,1.513831217050148e-12,1.3413872549611733e-12
63,31.5,5.679395356903141e-13,1.287376041144848e-12,1.3889667173885247e-12,1.1872046482747103e-12
64,32.0,5.476483823479777e-13,1.0388587742244497e-12,1.3271507900388856e-12,1.2493585275992676e-12
65,32.5,5.284648042124124e-13,1.047336298067161e-12,1.3632556784961733e-12,1.1830939323376854e-12
66,33.0,5.103191613164298e-13,9.728282920979521e-13,1.2362653708015427e-12,1.050221335582431e-12
67,33.5,4.931246131079815e-13,9.423108818376484e-13,1.3382141986315614e-12,9.689584390515716e-13
68,34.0,4.768202343009777e-13,9.165452008882183e-13,1.1330125277480021e-12,9.942836221327066e-13
69,34.5,4.6133660973118e-13,8.52863965865079e-13,1.2185539756765982e-12,8.822018802960918e-13
70,35.0,4.4662827481730703e-13,8.04387965162659e-13,1.1245009213650968e-12,8.453802736592855e-13
71,35.5,4.3263519675870243e-13,7.520105656854742e-13,1.1352384776619074e-12,8.103897062741502e-13
72,36.0,4.193119937924331e-13,6.968264908063477e-13,1.0831587346316647e-12,7.48696971112433e-13
73,36.5,4.0661801946081114e-13,6.822845563161564e-13,1.1130208188759523e-12,7.234496509368456e-13
74,37.0,3.945101061013936e-13,6.405905824291894e-13,9.803848764281622e-13,7.034792226326655e-13
75,37.5,3.829538561644254e-13,5.423364144295936e-13,1.0105196341408646e-12,6.812912335978392e-13
76,38.0,3.719156009935642e-13,5.498978272173368e-13,9.822545454602068e-13,6.231549802318249e-13
77,38.5,3.61361114744744e-13,5.411769965876758e-13,9.322177176610942e-13,6.035616821450582e-13
78,39.0,3.5126623527034236e-13,4.586178243697028e-13,9.584088213210862e-13,5.034593984626882e-13
79,39.5,3.416012831341065e-13,4.573351748343457e-13,9.1220938452277e-13,5.429299884780932e-13
80,40.0,3.323422150046779e-13,4.704738362789949e-13,9.287258060651611e-13,5.104232684660908e-13
81,40.5,3.2346476185733493e-13,4.672893047438015e-13,8.327187297937993e-13,4.897569168341956e-13
82,41.0,3.149508576805324e-13,4.4694365970549647e-13,8.568466731055324e-13,5.427610750619937e-13
