,freq1,sig_all,amp_all,sig_sd,amp_sd
0,0.0,3.8819842376610396e-11,2.1546381408713615e-09,4.6752864932758526e-11,2.1776479418253636e-09
1,0.5,3.368108800501132e-11,1.6928557086994903e-08,4.770153794102109e-11,1.6678025703471537e-08
2,1.0,2.2133499443726027e-12,6.969028417995391e-09,1.4308925304659266e-11,7.095960284948072e-09
3,1.5,4.87032165868258e-12,3.951114728856608e-09,2.22898790569856e-11,4.069933240998125e-09
4,2.0,4.566427332300214e-11,2.225159211076334e-09,7.04414762447934e-11,2.3166513856886685e-09
5,2.5,3.8829800389524694e-10,1.3426238773022803e-09,4.2037514443133006e-10,1.3586637084374007e-09
6,3.0,1.911163817735481e-09,9.127605273117081e-10,1.9475174335435258e-09,9.792276409544522e-10
7,3.5,6.285966304968537e-09,1.2189815796315137e-09,6.282308502602843e-09,1.2449484152339656e-09
8,4.0,1.3231721935892114e-08,1.9445490841311136e-09,1.309475918641151e-08,1.96618047834463e-09
9,4.5,1.5042093192765154e-08,3.619184219467338e-09,1.5179661823684013e-08,3.5428283447052224e-09
10,5.0,1.006021910038767e-08,5.474504573284881e-09,1.0371381847203024e-08,5.322079950191747e-09
11,5.5,6.524130492150152e-09,6.05216141523959e-09,6.637607843118815e-09,5.974849836788346e-09
12,6.0,3.823782760896041e-09,4.495398869337524e-09,3.990016237887553e-09,4.387274218292916e-09
13,6.5,1.8233582390497362e-09,2.2480890624623924e-09,1.93195792854886e-09,2.2487497116528056e-09
14,7.0,9.781688899622133e-10,8.97338058998822e-10,1.0768494693708958e-09,8.960858861338352e-10
15,7.5,6.41822648382256e-10,2.833386084470327e-10,7.109435335916913e-10,2.958124919311017e-10
16,8.0,7.894806567035455e-10,8.753086751254641e-11,8.971176132820605e-10,9.92017079303848e-11
17,8.5,1.371398722157961e-09,4.849703814770739e-11,1.5483648431723171e-09,5.316892233094129e-11
18,9.0,4.461668877690636e-09,4.427605993375373e-11,4.886427436806075e-09,4.733972475957306e-11
19,9.5,5.438088861335559e-08,5.539644697129667e-11,5.3700876953896827e-08,5.583583522849149e-11
20,10.0,1.837020845099839e-07,7.823747133485904e-11,1.8433381275458385e-07,7.390665006690591e-11
21,10.5,4.218634899713415e-08,6.978836228209446e-11,4.212457701197291e-08,6.705547313870432e-11
22,11.0,1.0051954464520129e-09,6.773634446094624e-11,9.875737915359864e-10,6.529064593032815e-11
23,11.5,2.5328127397926862e-11,5.1478204182816056e-11,3.2655704926844976e-11,4.837537401921731e-11
24,12.0,3.988283096652727e-12,3.6674769900064596e-11,7.643009585121376e-12,3.4280619176147296e-11
25,12.5,2.7709680861090307e-12,2.5885612306818664e-11,4.391160368210137e-12,2.5254296063277645e-11
26,13.0,2.2708063885264427e-12,1.697555974728003e-11,3.384147882634599e-12,1.6439033824027786e-11
27,13.5,1.8667611593958293e-12,1.1103153015142973e-11,2.3727747865065025e-12,1.1258364188222558e-11
28,14.0,1.5420672629405502e-12,7.68495938059307e-12,2.088703677190917e-12,8.272467802758659e-12
29,14.5,1.2781243248492295e-12,7.301326358345682e-12,1.5679729640902722e-12,7.49239273965143e-12
30,15.0,1.0804855933055268e-12,7.000586345835896e-12,1.3877160653831802e-12,7.1541469026711225e-12
31,15.5,9.214465127410184e-13,7.364219859348746e-12,1.0939730489114588e-12,7.435335588215154e-12
32,16.0,7.943110443465702e-13,6.712588316980759e-12,1.050521385644794e-12,6.5266724315466384e-12
33,16.5,6.929687386252746e-13,6.187668926101883e-12,8.661750834368607e-13,5.827977431844909e-12
34,17.0,6.10591548708556e-13,4.9483269321476604e-12,7.654573302453299e-13,4.952924603254705e-12
35,17.5,5.412332600472766e-13,3.956445432360242e-12,7.235250286730746e-13,3.893598094528198e-12
36,18.0,4.839128365333843e-13,3.1137190888588312e-12,6.202006410222573e-13,3.023593533441603e-12
37,18.5,4.352857560219095e-13,2.752478096402952e-12,5.881268701206411e-13,2.545075560209182e-12
38,19.0,3.967276393373267e-13,2.425082916300517e-12,5.174341122263129e-13,2.284233550395321e-12
39,19.5,3.6202261132544776e-13,2.105145755285471e-12,5.248684877572265e-13,2.1179075361838357e-12
40,20.0,3.4707873294929913e-13,1.9093518439297577e-12,4.753581270031199e-13,1.8786983314715112e-12
41,20.5,3.062861251519933e-13,1.7500127778122238e-12,4.1496021258677647e-13,1.6870651524312347e-12
42,21.0,2.7659548064726096e-13,1.6786067411496204e-12,4.090737249253976e-13,1.629189514594124e-12
43,21.5,2.561765915016372e-13,1.3116410431643418e-12,3.4810450834306626e-13,1.2903086595833248e-12
44,22.0,2.3760833570635495e-13,1.1703647360035563e-12,3.566399640493988e-13,1.1561911830743808e-12
45,22.5,2.2116597573753643e-13,1.0874666594190831e-12,3.195086049035191e-13,1.0420428241455494e-12
46,23.0,2.0641623796114205e-13,1.022348765920413e-12,3.133379786728347e-13,9.496373825854913e-13
47,23.5,1.93162562261413e-13,8.444358265034016e-13,2.9531774881148576e-13,8.759990989099858e-13
48,24.0,1.811893372816081e-13,7.387616895146796e-13,2.868771467673681e-13,7.308266076762618e-13
49,24.5,1.7035640911672897e-13,7.649160572926782e-13,2.614636520141441e-13,7.540408299673005e-13
50,25.0,1.6050381714850127e-13,7.321894554492868e-13,2.4217365951127393e-13,6.923078858155008e-13
51,25.5,1.515140705561351e-13,6.296100775548691e-13,2.3829421164098156e-13,6.507029482355984e-13
52,26.0,1.4329247537720994e-13,5.44210159893039e-13,2.2401156151449154e-13,5.413277946771865e-13
53,26.5,1.3575775732058286e-13,5.577218500145902e-13,2.2185980677172778e-13,5.374403208597883e-13
54,27.0,1.288214515043831e-13,4.774369896282827e-13,1.9678992871253287e-13,4.489715608171456e-13
55,27.5,1.2242844643761846e-13,4.1644390909856095e-13,1.9729171953321864e-13,4.130465254093798e-13
56,28.0,1.1652015474855718e-13,3.602416431594786e-13,1.9405237302470438e-13,3.4624802210979866e-13
57,28.5,1.1104798331289998e-13,3.390652902835529e-13,1.8137924821113984e-13,3.3551888177629834e-13
58,29.0,1.0596994995709101e-13,3.4841714251176097e-13,1.7319864300282802e-13,3.4318079521648224e-13
59,29.5,1.0124256503335148e-13,3.1319471272080714e-13,1.6171947195724615e-13,3.0162870573867976e-13
60,30.0,9.685292013196211e-14,3.0487470468001805e-13,1.8141022996057549e-13,2.8315403245113124e-13
61,30.5,9.274478615424619e-14,2.7933410923541977e-13,1.5311576734324594e-13,2.5986196170712213e-13
62,31.0,8.889515867461829e-14,2.491824893734911e-13,1.4926906068584294e-13,2.4879722839938655e-13
63,31.5,8.530835976819316e-14,2.512670423534473e-13,1.4329152519309014e-13,2.6458910154492435e-13
64,32.0,8.193195546343388e-14,2.319227242505517e-13,1.3956239795259206e-13,2.465505441794391e-13
65,32.5,7.876477908346468e-14,2.2057394169715254e-13,1.3127683020981999e-13,2.1998027399428135e-13
66,33.0,7.578393661072621e-14,1.9499721403805244e-13,1.2765475547790526e-13,1.8528225896022227e-13
67,33.5,7.297805670504581e-14,1.6114373551455236e-13,1.2869584613148774e-13,1.6669750436546207e-13
68,34.0,7.032972470438227e-14,1.639525296663602e-13,1.1935969382703797e-13,1.6287611861322405e-13
69,34.5,6.783127409465872e-14,1.5187254892574787e-13,1.2511064358414845e-13,1.5466045400746394e-13
70,35.0,6.546641808300988e-14,1.4567037580838875e-13,1.161107400526524e-13,1.504529323583877e-13
71,35.5,6.32307375397746e-14,1.535306035721625e-13,1.0783348227840841e-13,1.4104826933964154e-13
72,36.0,6.111091960685524e-14,1.389410461626133e-13,1.028174079916422e-13,1.3144573668163317e-13
73,36.5,5.910060910627732e-14,1.3271698807746496e-13,1.0862273083041798e-13,1.247369182386648e-13
74,37.0,5.719176884362715e-14,1.240760904339785e-13,9.81164147263436e-14,1.2969138635452946e-13
75,37.5,5.5377841861451044e-14,1.16577410454199e-13,9.738765744797248e-14,1.1464415292055954e-13
76,38.0,5.365219113185021e-14,1.0928186767873554e-13,1.018323036130389e-13,1.102344911853354e-13
77,38.5,5.200909281878711e-14,1.0637695450762059e-13,9.382350673435823e-14,1.0404358383503207e-13
78,39.0,5.0443151249003e-14,9.012006315137898e-14,9.199850597302335e-14,9.192596977593358e-14
79,39.5,4.894983489853103e-14,8.927481652700453e-14,8.493136392944085e-14,9.510059757843282e-14
80,40.0,4.752471624426163e-14,8.89295730933282e-14,8.779640316929109e-14,9.218386908410644e-14
81,40.5,4.6162686693112406e-14,8.541543474630123e-14,8.46285466976546e-14,9.165298915137586e-14
82,41.0,4.486081522935828e-14,8.093924027276521e-14,8.068118499473163e-14,7.750863679394821e-14
83,41.5,4.361552859417462e-14,7.82700771689221e-14,7.86451363728995e-14,7.869264558693795e-14
84,42.0,4.2423096775633414e-14,7.862008587202915e-14,7.678710528509512e-14,7.271354011452744e-14
85,42.5,4.1280858568147146e-14,7.335839803194757e-14,7.770904592025058e-14,7.640744065354118e-14
86,43.0,4.018575688376399e-14,6.851943850544375e-14,7.154960407550684e-14,7.019068043009054e-14
87,43.5,3.913527860942322e-14,6.701387382081471e-14,7.170972168336804e-14,6.649505871750208e-14
88,44.0,3.812693359677888e-14,6.187059294355046e-14,6.719157497619667e-14,5.807665905405928e-14
89,44.5,3.71585197633383e-14,5.2602473516571144e-14,7.281994748018203e-14,5.484001963174524e-14
90,45.0,3.622778832950531e-14,5.69517228812488e-14,6.876875396582039e-14,5.920141069843323e-14
91,45.5,3.53328790076077e-14,5.5724818235084265e-14,6.76755007791266e-14,5.680459218564571e-14
92,46.0,3.447187294784174e-14,5.285166813879694e-14,5.813155125315627e-14,5.788623984461182e-14
