,freq1,sig_all,amp_all,sig_sd,amp_sd
95,47.5,2.1485121484663055e-13,2.2544399255009291e-13,2.652931023751852e-13,2.319752775057895e-13
96,48.0,2.1015480405465366e-13,2.2220851624953933e-13,2.56359626436811e-13,2.1086259335044918e-13
97,48.5,2.0561457449696492e-13,2.1411446904885766e-13,2.5026999141727464e-13,2.079622958996084e-13
98,49.0,2.0122351740556833e-13,2.099300763058108e-13,2.5364439693619963e-13,2.118825856400256e-13
99,49.5,1.9697512252706785e-13,1.9593884486181481e-13,2.303729604930024e-13,1.8968695871980034e-13
100,50.0,1.9286313229370588e-13,1.7867236431123046e-13,2.412343278882756e-13,1.7962674174795135e-13
101,50.5,1.8888168199924965e-13,1.8162398269528533e-13,2.3139544731310694e-13,1.8232940804451387e-13
102,51.0,1.8502524970971456e-13,1.8242769287523983e-13,2.2493708587605948e-13,1.7604002203411424e-13
103,51.5,1.8128860825758008e-13,1.7846672226126848e-13,2.1963341363474256e-13,1.7446738811569515e-13
104,52.0,1.776666629281261e-13,1.6220656161558858e-13,2.2101635065716495e-13,1.5991003070163455e-13
105,52.5,1.741548257747955e-13,1.7281204549220675e-13,2.0640654269349348e-13,1.6589607310984347e-13
106,53.0,1.7074854194123363e-13,1.614014235748215e-13,2.1701364266799044e-13,1.54457165566906e-13
107,53.5,1.6744357714909198e-13,1.5446506257827217e-13,2.0348871279594897e-13,1.528526413317961e-13
108,54.0,1.642359270645039e-13,1.5656378791580102e-13,1.9972523601603871e-13,1.4576825211531933e-13
109,54.5,1.6112172422882706e-13,1.5246198531167748e-13,1.954487705234552e-13,1.59246290467422e-13
110,55.0,1.5809734043133301e-13,1.4402202954324684e-13,1.9370986052137818e-13,1.3449829946834595e-13
111,55.5,1.55159308814715e-13,1.4190744285053258e-13,1.8765201509771824e-13,1.4452240443840766e-13
112,56.0,1.523043316418059e-13,1.3290835331937648e-13,1.8975849947208008e-13,1.3136201718032759e-13
113,56.5,1.4952927588009907e-13,1.3528098620136215e-13,1.8317903505295212e-13,1.2876020726634978e-13
114,57.0,1.4683112974841673e-13,1.2929747606258198e-13,1.8384327349106088e-13,1.2959223406873323e-13
115,57.5,1.4420706672619625e-13,1.354400814628991e-13,1.7485055074720316e-13,1.3074453148042973e-13
116,58.0,1.4165434612441644e-13,1.274713282132181e-13,1.7217740180963171e-13,1.2143398640426746e-13
117,58.5,1.391703877711095e-13,1.2247617674597215e-13,1.7332522918079266e-13,1.1563446679447484e-13
118,59.0,1.367527125123572e-13,1.180668667295706e-13,1.625367944958546e-13,1.201988757600813e-13
119,59.5,1.3439896096181127e-13,1.192995450337075e-13,1.698960245016382e-13,1.1455706066970054e-13
120,60.0,1.3210685757051335e-13,1.1270879040484716e-13,1.5989911123567397e-13,1.0819352284247976e-13
121,60.5,1.2987426018958162e-13,1.1837168433805735e-13,1.6250131682971497e-13,1.1422010337471373e-13
122,61.0,1.2769909975709217e-13,1.107067339360354e-13,1.5791801730391655e-13,1.0963622083456387e-13
123,61.5,1.2557939933645483e-13,1.0502359950818358e-13,1.5243041514661455e-13,1.0418265943050652e-13
124,62.0,1.2351327696131972e-13,1.0163558849879827e-13,1.5141866909677908e-13,9.916445838625275e-14
125,62.5,1.214989140942781e-13,1.0549655615590384e-13,1.5147664587757688e-13,1.054373250151646e-13
126,63.0,1.1953458339520733e-13,1.0341375863033098e-13,1.4733171806731295e-13,9.875913624313511e-14
127,63.5,1.1761862568753635e-13,1.016909535295583e-13,1.4291017925250606e-13,9.73582076511254e-14
128,64.0,1.1574944390354746e-13,9.989618867393025e-14,1.4266682703469532e-13,9.946725978046766e-14
129,64.5,1.1392552288031022e-13,9.318985153491922e-14,1.395110126774931e-13,9.23478498775927e-14
130,65.0,1.1214538937362496e-13,9.121791769784356e-14,1.367880975854334e-13,8.896208154774868e-14
131,65.5,1.1040764499978372e-13,9.461676510219101e-14,1.4006193222878361e-13,9.181223861771512e-14
132,66.0,1.0871094140747912e-13,9.468996258927529e-14,1.3332044356921508e-13,8.954433064705695e-14
133,66.5,1.0705398218252195e-13,9.016915685043728e-14,1.2874368480395105e-13,8.95847381518366e-14
134,67.0,1.0543552572600054e-13,8.502947809657052e-14,1.3525597025669365e-13,8.372881987964401e-14
135,67.5,1.038543791065108e-13,8.389110924109506e-14,1.2262456993545642e-13,8.143933837512562e-14
136,68.0,1.0230939061624312e-13,8.422017555300956e-14,1.269098794454927e-13,8.220336482253444e-14
137,68.5,1.0079946051234757e-13,8.061326579607337e-14,1.2362380146803882e-13,7.856111728929557e-14
138,69.0,9.932352430074817e-14,8.386617874219575e-14,1.2559061325566152e-13,8.110712014544133e-14
139,69.5,9.788056093639841e-14,8.28643788552822e-14,1.1888790121508188e-13,8.23029039843649e-14
140,70.0,9.646958843753207e-14,7.850616636481087e-14,1.2231574695581015e-13,7.443398691737814e-14
141,70.5,9.508965868595037e-14,7.555195175010961e-14,1.1801655127238416e-13,7.451532233545326e-14
142,71.0,9.373986158875093e-14,7.548335163023745e-14,1.104230904797872e-13,7.795526069205346e-14
143,71.5,9.241931953639239e-14,7.82757281296373e-14,1.165511899162878e-13,7.104503742578159e-14
144,72.0,9.112718470011431e-14,7.258125946831778e-14,1.1166096893124726e-13,7.392487045040989e-14
145,72.5,8.986264372460556e-14,7.539297917805493e-14,1.1052022491677592e-13,7.111194184892162e-14
146,73.0,8.862490920954995e-14,7.255410410747077e-14,1.139356048950182e-13,7.113101453321868e-14
147,73.5,8.741322361239231e-14,6.603734290303338e-14,1.0738083683393086e-13,6.644636000058745e-14
148,74.0,8.622685534464287e-14,6.967577063243782e-14,1.0450852287625633e-13,6.842414413528309e-14
149,74.5,8.506509869300438e-14,7.013207957188176e-14,1.0717974688244022e-13,6.809681165099933e-14
150,75.0,8.392727388544527e-14,6.829967468748961e-14,1.0195310670921616e-13,6.487261524778147e-14
151,75.5,8.281272191870047e-14,6.596010691030565e-14,1.0458987154914356e-13,6.314627232079836e-14
152,76.0,8.172080865811659e-14,6.660186456247353e-14,9.809645555543433e-14,6.740766494537186e-14
153,76.5,8.065092020819245e-14,6.494462198380755e-14,1.0350932382761014e-13,6.057932293862543e-14
154,77.0,7.960246521910689e-14,6.221842813581266e-14,9.461930077253675e-14,6.140720932437638e-14
155,77.5,7.857487018633452e-14,6.2195388750883e-14,9.950649395757521e-14,6.152741167319983e-14
156,78.0,7.756758246734556e-14,6.37098604132492e-14,9.68267992673826e-14,6.105638354879575e-14
157,78.5,7.658006604149074e-14,6.088026154554144e-14,9.243889550823227e-14,6.008027864594404e-14
158,79.0,7.561180438349295e-14,6.110375060644504e-14,9.446281654690274e-14,5.828132780620536e-14
159,79.5,7.466229651862769e-14,5.824813297150999e-14,9.33873306087199e-14,5.6246306164135704e-14
160,80.0,7.373105850378998e-14,5.731587449013593e-14,8.997993985254886e-14,5.542563015408669e-14
161,80.5,7.281762116306936e-14,5.80276008261785e-14,8.959642710583276e-14,5.768030417353455e-14
162,81.0,7.192153181637946e-14,5.891899211048965e-14,8.923914887463574e-14,5.6827636582828636e-14
163,81.5,7.104235015595009e-14,5.563033685019056e-14,8.70473809225918e-14,5.5316592974443134e-14
164,82.0,7.017965182497983e-14,5.490338944882771e-14,8.808780395766568e-14,5.226707916847805e-14
165,82.5,6.933302484476454e-14,5.494382217921724e-14,8.600423781405963e-14,5.262442283445295e-14
166,83.0,6.850206966610348e-14,5.471912340911411e-14,8.566984872851414e-14,5.1713237562452814e-14
167,83.5,6.768640010003289e-14,5.246815550047068e-14,8.191206262691865e-14,5.2269377623272803e-14
168,84.0,6.688564167945971e-14,5.3579739133983544e-14,8.231397426642232e-14,5.1075035984880035e-14
169,84.5,6.609943036352025e-14,5.196420394167689e-14,8.071726368810023e-14,5.202232663006275e-14
170,85.0,6.53274146473311e-14,5.176519319280083e-14,8.101663211384099e-14,4.8181402414720393e-14
171,85.5,6.456925270111422e-14,5.000497328958523e-14,8.084299385801148e-14,4.7850736374982853e-14
172,86.0,6.382461347664127e-14,5.058382851224445e-14,8.112295197061278e-14,4.937390612980174e-14
173,86.5,6.309317546506769e-14,4.9956458397122074e-14,7.609300384991729e-14,4.928374027307344e-14
174,87.0,6.237462686301715e-14,4.891064495608778e-14,7.761191622128835e-14,4.7375355406202434e-14
175,87.5,6.16686649273058e-14,4.913659579009732e-14,7.555873356361331e-14,4.756684960295425e-14
176,88.0,6.097499641906744e-14,4.807015824746948e-14,7.309913940619209e-14,4.5843831570319817e-14
177,88.5,6.029333569905678e-14,4.6396147543502466e-14,7.775858117491611e-14,4.596507113545932e-14
178,89.0,5.962340597751155e-14,4.6149833765550825e-14,7.083172165404264e-14,4.447841202678198e-14
179,89.5,5.896493828617948e-14,4.6931038130754646e-14,7.610962531348426e-14,4.547045002234864e-14
180,90.0,5.831767166654121e-14,4.639736284457563e-14,7.157438323229413e-14,4.4915699618954356e-14
181,90.5,5.768135194766679e-14,4.399461045150018e-14,6.998325842854513e-14,4.2762185802540596e-14
182,91.0,5.705573292414999e-14,4.5380858278826524e-14,7.092472968750896e-14,4.402503597932497e-14
183,91.5,5.644057465932947e-14,4.449700889615984e-14,7.051673380391107e-14,4.218344729556068e-14
184,92.0,5.583564432718034e-14,4.3120415973548545e-14,6.875923534939776e-14,4.17349356442914e-14
185,92.5,5.524071540361881e-14,4.3681829165324983e-14,6.903575817523214e-14,4.2137885920815795e-14
186,93.0,5.465556772225858e-14,4.281662315959717e-14,6.659941020446085e-14,4.25467846638342e-14
187,93.5,5.407998715142526e-14,4.263374568010737e-14,6.719777401951593e-14,4.035702030478347e-14
188,94.0,5.3513765363478146e-14,4.182589139735155e-14,6.529544423881602e-14,4.0624134593789256e-14
189,94.5,5.295669974667762e-14,4.073185605471254e-14,6.746877175577503e-14,3.9914982050929563e-14
190,95.0,5.240859318442549e-14,4.185164157153189e-14,6.422951643032877e-14,3.9221769189761165e-14
191,95.5,5.1869253829271024e-14,3.9427210290235924e-14,6.388834681705195e-14,3.917213121912446e-14
