,freq1,sig_all,amp_all,sig_sd,amp_sd
0,0.0,3.039937697353837e-10,2.7546929393703643e-08,4.4129256407023936e-10,2.9207543630709884e-08
1,0.5,1.3966814867409542e-10,1.8380299746051176e-07,2.918109742708834e-10,1.8472920558475805e-07
2,1.0,1.2044771842906282e-12,1.1737277768885522e-07,1.441604794986758e-10,1.2395905215694796e-07
3,1.5,2.2758829438422013e-11,4.670837655208997e-08,2.460512099943296e-10,4.9486281429551065e-08
4,2.0,3.0812121377088923e-10,2.633010991414726e-08,6.430199144671327e-10,2.729998697334665e-08
5,2.5,3.023272379749521e-09,1.6060603108530235e-08,3.490563824262855e-09,1.6290238401659283e-08
6,3.0,1.8850097479613693e-08,1.240015883903471e-08,1.848449396805145e-08,1.3109443505633207e-08
7,3.5,5.883600847489454e-08,1.1667523179793919e-08,5.837442600372664e-08,1.274548954155748e-08
8,4.0,1.252465239032939e-07,1.481285935761467e-08,1.2481265233892404e-07,1.513525800852035e-08
9,4.5,1.5500090378518167e-07,1.956201178862919e-08,1.5994073694060138e-07,1.9816622709888268e-08
10,5.0,1.4130739502577864e-07,2.2664040509569092e-08,1.4887424842968318e-07,2.2494210233132485e-08
11,5.5,9.643296405985496e-08,2.6322211576957697e-08,9.923075028462336e-08,2.5402543868803893e-08
12,6.0,4.641488304320306e-08,1.9543061050421143e-08,4.791444792359139e-08,1.8272969930901224e-08
13,6.5,2.431307779306797e-08,9.026430669711104e-09,2.6638781077400806e-08,8.898352449075039e-09
14,7.0,1.770187726195649e-08,3.66061431678479e-09,2.131994913890255e-08,3.741453501034033e-09
15,7.5,1.3596645146506587e-08,1.3158320810781858e-09,1.4372729432603407e-08,1.379524146490449e-09
16,8.0,1.2509155649818838e-08,5.616883559693699e-10,1.30111573125455e-08,6.360955234746759e-10
17,8.5,1.933506388458132e-08,3.865465138396821e-10,2.0318612207329184e-08,4.6452789412535197e-10
18,9.0,3.303910859933806e-08,3.358494534517621e-10,3.7728218087989434e-08,3.8156327791520563e-10
19,9.5,1.3404920880895032e-07,3.663473456638518e-10,1.3864701997020194e-07,3.6868996167097657e-10
20,10.0,2.2507222723977612e-07,3.78872686397637e-10,2.2650063100268542e-07,3.618873203670572e-10
21,10.5,6.863971486868256e-08,3.3013995235009265e-10,6.751643460813009e-08,3.1847423407740626e-10
22,11.0,3.7227532647667534e-09,2.90487763070631e-10,3.920045974682102e-09,2.861349564725018e-10
23,11.5,2.2510351300010082e-10,2.5128675805104715e-10,2.5279332317698175e-10,2.461617893390057e-10
24,12.0,2.5414961299282218e-11,1.7592757440734252e-10,4.203014241042384e-11,1.6515580499607966e-10
25,12.5,2.7366870587463356e-12,1.3221831167290726e-10,1.0795346515664665e-11,1.2886978864956273e-10
26,13.0,6.354774537760547e-13,9.253858213054998e-11,5.6536692382243574e-12,8.84658770841073e-11
27,13.5,1.8361402465408736e-13,6.409470331680086e-11,3.960590867219734e-12,6.329624264699941e-11
28,14.0,7.107866403746653e-14,4.81478892544061e-11,3.1041674579131416e-12,4.5812261342725434e-11
29,14.5,4.101985267888299e-14,4.3109685808405635e-11,2.9547503584568073e-12,4.168062056006266e-11
30,15.0,1.765841313012441e-14,4.106451454666138e-11,3.0872207715603672e-12,4.2034407458157854e-11
31,15.5,9.514845079488364e-15,3.5354861180868496e-11,2.7201717878680654e-12,3.57696715517525e-11
32,16.0,5.428621978020293e-15,3.2610080536676506e-11,2.6902567895846947e-12,3.344192124312435e-11
33,16.5,3.719380325154479e-15,3.080268960678613e-11,2.6000147186615915e-12,3.100302971155249e-11
34,17.0,2.511176958586106e-15,2.7373321451759657e-11,2.3855888086412176e-12,2.7349206795398138e-11
35,17.5,2.0718910305878158e-15,2.2413234754128857e-11,2.318248036248831e-12,2.2073121057949708e-11
36,18.0,1.8733244613028285e-15,1.7593377349600107e-11,2.4237511311670744e-12,1.7139568662151092e-11
37,18.5,2.590011216237506e-15,1.43103162532049e-11,2.3020744418506233e-12,1.3600224192321485e-11
38,19.0,3.5794167045463055e-15,1.2588130595061335e-11,2.2102544443393078e-12,1.1851585115086002e-11
39,19.5,1.339499767155897e-14,1.1392035914145848e-11,2.1752710767887887e-12,1.0730865613508456e-11
40,20.0,2.955412649928528e-14,8.554804216792393e-12,2.057580648590068e-12,8.4227025822666e-12
41,20.5,9.572978802090878e-15,8.444599475008004e-12,1.9923061377994485e-12,8.532510461674131e-12
42,21.0,1.0314238735385764e-15,8.352153489364866e-12,1.9874994723824385e-12,8.040689199721682e-12
43,21.5,2.711141472150742e-16,6.821772502630543e-12,1.971472903486487e-12,7.189022574852149e-12
44,22.0,1.2883160089910986e-16,6.155991753845649e-12,1.889231133402711e-12,6.13856971831731e-12
45,22.5,7.675602871955463e-17,5.351312655564164e-12,1.8111631361114403e-12,5.564008355954188e-12
46,23.0,6.006763562070436e-17,5.105458430744554e-12,1.7228649882269694e-12,5.035262058617081e-12
47,23.5,4.7297956295037786e-17,4.80751558456222e-12,1.6774692507823064e-12,4.7594941159498035e-12
48,24.0,3.851223282282165e-17,4.237209575885964e-12,1.5799224941752197e-12,4.062931505776418e-12
49,24.5,3.1693836805735075e-17,3.7503779722215505e-12,1.570214679567245e-12,3.5306145402718086e-12
50,25.0,2.6305491261507913e-17,3.1914185574131693e-12,1.4865682282113346e-12,3.1679221364592962e-12
51,25.5,2.200927579250795e-17,2.6407637933258903e-12,1.3849446704401673e-12,2.8122000557423025e-12
52,26.0,1.8514388736741214e-17,2.465763942483718e-12,1.348744395639774e-12,2.475882746727016e-12
53,26.5,1.5578882721568475e-17,2.301127486228302e-12,1.3447598574279887e-12,2.2476042473196693e-12
54,27.0,1.3283220147310172e-17,2.0659524936002627e-12,1.2493073815137896e-12,2.0913287097748666e-12
55,27.5,1.1348061526002954e-17,2.0966005693575443e-12,1.2939571399685235e-12,2.0327445585310447e-12
56,28.0,9.823813320961299e-18,1.871005610908342e-12,1.2448252821910098e-12,1.9568224352322124e-12
57,28.5,8.463733272059932e-18,1.6932467554807382e-12,1.130367900251459e-12,1.7149831326355908e-12
58,29.0,7.339668989854205e-18,1.65620977412949e-12,1.1118690698269557e-12,1.6668310586738396e-12
59,29.5,6.899173146633891e-18,1.4267065166313801e-12,1.137866866671752e-12,1.5744958181973163e-12
60,30.0,6.229873853049396e-18,1.2919199390740857e-12,1.0297906147482235e-12,1.2989428740405236e-12
61,30.5,4.946682252454506e-18,1.2210473958496268e-12,1.0135771036292438e-12,1.2375420138646539e-12
62,31.0,4.344673511260604e-18,1.021953475255508e-12,1.0137210199080341e-12,1.089822931149585e-12
63,31.5,3.72869391379367e-18,9.4175625591903e-13,9.44236025052652e-13,9.943602195385014e-13
64,32.0,3.275341726158116e-18,8.991984058381608e-13,9.074562112123979e-13,1.0089768121061814e-12
65,32.5,2.9112805475272463e-18,7.825307045961115e-13,9.206547617509458e-13,9.496583166636052e-13
66,33.0,2.5731698765060323e-18,7.688996302423569e-13,9.08097297602438e-13,8.24891628595189e-13
67,33.5,2.2938491932774603e-18,7.822728151453016e-13,8.620977598000833e-13,7.754575216901825e-13
68,34.0,2.045363908709159e-18,6.976963024955761e-13,8.367141253784012e-13,7.748085593393326e-13
69,34.5,1.8383227347664016e-18,6.350816178121314e-13,8.325491812507803e-13,6.870607281677293e-13
