,freq1,sig_all,amp_all,sig_sd,amp_sd
32,16.0,4.954443998038306e-15,2.7116640855169892e-11,1.344136401894866e-12,2.770591117138804e-11
33,16.5,3.038139146554866e-15,2.5542388762817374e-11,1.313213291106807e-12,2.515234397249587e-11
34,17.0,2.3694211001985243e-15,2.1934899960445083e-11,1.2806022219737921e-12,2.1727901400843087e-11
35,17.5,1.792270200061958e-15,1.970303812982777e-11,1.2510710456157015e-12,2.0069804699037277e-11
36,18.0,1.8240375775195724e-15,1.5008027765646414e-11,1.2326257219142404e-12,1.520491748481701e-11
37,18.5,1.9695235070964127e-15,1.270988653364749e-11,1.1604327287541274e-12,1.2793816415280132e-11
38,19.0,3.745365349806441e-15,1.1072277130215134e-11,1.1269579460265835e-12,1.1287139815807524e-11
39,19.5,1.393641556517337e-14,1.0245662398539104e-11,1.1471336761563027e-12,1.054571378872979e-11
40,20.0,3.0823312454877745e-14,8.381231907239896e-12,1.1149550129700083e-12,8.579328591495452e-12
41,20.5,9.603448938248743e-15,7.198767378008088e-12,1.0434340848597716e-12,7.231770815908995e-12
42,21.0,1.0682233910206332e-15,6.3364487060788584e-12,9.934238809611421e-13,6.302204038008195e-12
43,21.5,2.4201989093197517e-16,6.191525004489284e-12,9.653105964263544e-13,6.3692524589620265e-12
44,22.0,1.0594485207523607e-16,5.632785009819787e-12,9.175498060524528e-13,5.7559528488956246e-12
45,22.5,6.056799975369542e-17,5.067393356054518e-12,8.998494945294913e-13,4.925681184863455e-12
46,23.0,4.679204400211397e-17,4.3109200461178285e-12,8.91189731272003e-13,4.326896255595074e-12
47,23.5,3.648795872083029e-17,3.685019620259066e-12,8.574730194950934e-13,3.703154928536002e-12
48,24.0,2.9627504556632906e-17,3.387563162034193e-12,7.854155388380562e-13,3.47342618788453e-12
49,24.5,2.3919024842127833e-17,3.005856981725374e-12,7.619035952066751e-13,3.166482187347036e-12
50,25.0,1.9902259986122794e-17,2.602930755416699e-12,7.771199719528526e-13,2.7621700372324234e-12
51,25.5,1.6266574811560606e-17,2.4057403119662132e-12,7.558496331819599e-13,2.4763136072257644e-12
52,26.0,1.3670040206298395e-17,2.159882574422856e-12,6.970919018755056e-13,2.1469880109806958e-12
53,26.5,1.1490107416873806e-17,2.0979236479688803e-12,6.593616721109764e-13,2.0882257678056126e-12
54,27.0,9.612586417276015e-18,1.9934929078769702e-12,6.548537873817104e-13,2.055415644042088e-12
55,27.5,8.206637070132954e-18,1.824130743431393e-12,6.247060618630851e-13,1.890244191698711e-12
56,28.0,7.02516002093299e-18,1.6016154563626268e-12,6.090831723666397e-13,1.5656383087871637e-12
57,28.5,6.069313032201889e-18,1.3343417552054734e-12,6.061773156663525e-13,1.4113408402889291e-12
58,29.0,5.247595159331416e-18,1.2419279827671042e-12,5.911855457208837e-13,1.2638961886675985e-12
59,29.5,5.1751579098423865e-18,1.2081762931050375e-12,5.407333982000042e-13,1.1672436240519004e-12
60,30.0,4.3196827349233156e-18,1.0302921459162766e-12,5.321698721851241e-13,1.0588490142118746e-12
61,30.5,3.740247800583025e-18,9.38481208718097e-13,5.495263366255096e-13,1.0065598809582282e-12
62,31.0,2.9204002339805378e-18,9.263230316893155e-13,5.373750393297634e-13,9.66591823896253e-13
63,31.5,2.5787821694213837e-18,8.277005876059537e-13,4.91607638905831e-13,8.981122242703687e-13
64,32.0,2.2343771339396734e-18,7.996200338856357e-13,4.674588523190294e-13,8.659384317549116e-13
65,32.5,1.9651529594322455e-18,7.390331325543067e-13,4.699483669337744e-13,7.837686647033852e-13
66,33.0,1.732771157260719e-18,6.668601855391811e-13,4.578151680808532e-13,6.407845799669263e-13
67,33.5,1.5356420071278722e-18,6.118870304784331e-13,4.465025933775093e-13,6.180009974143321e-13
68,34.0,1.3606345024843645e-18,5.467061988397674e-13,4.3767702758796754e-13,6.060145142817417e-13
69,34.5,1.2209052847146894e-18,5.082313379898419e-13,4.265076182740488e-13,4.981517943845769e-13
70,35.0,1.0826931864435515e-18,4.893657229831608e-13,3.95702069500424e-13,5.008218119212172e-13
71,35.5,9.674648949160979e-19,4.480731360754704e-13,3.9218765139349633e-13,4.8359945101219e-13
72,36.0,8.669043658968787e-19,4.275362838831131e-13,4.0255763096809287e-13,4.2729573888288657e-13
73,36.5,7.784983528733335e-19,4.4193028148887034e-13,3.9690973338575946e-13,4.268411022582236e-13
74,37.0,7.013641486124148e-19,3.8483715160478024e-13,3.6219874867096016e-13,4.3293570864351346e-13
75,37.5,6.312913777205223e-19,3.495074937541332e-13,3.439452882448141e-13,3.9813040502931726e-13
